timestamp,tool_id,pad_hours,retaining_ring_hours,platen_motor_current,carrier_motor_current,slurry_flow_rate,downforce_pressure,vibration,temperature_c,alarm_count,wafer_removal_rate,process_drift_nm,maintenance_event,maintenance_state
2026-01-15 00:00:00,CMP-03,336.56,219.59,18.75,13.68,199.0,4.253,0.629,23.81,1,100.0,7.51,0,normal
2026-01-15 01:00:00,CMP-03,339.08,220.22,20.13,13.94,195.97,4.057,0.645,23.13,2,98.19,9.38,0,normal
2026-01-15 02:00:00,CMP-03,339.1,219.73,21.55,12.8,194.67,4.291,0.608,24.71,1,98.89,8.67,0,normal
2026-01-15 03:00:00,CMP-03,334.88,220.09,20.91,13.93,192.4,4.261,0.621,22.87,0,99.15,8.31,0,normal
2026-01-15 04:00:00,CMP-03,340.55,220.75,20.8,14.86,196.86,4.291,0.592,23.89,1,98.39,9.21,0,normal
2026-01-15 05:00:00,CMP-03,341.13,222.12,21.42,13.68,200.5,4.247,0.761,24.06,1,97.46,10.15,0,warning
2026-01-15 06:00:00,CMP-03,342.75,223.98,21.04,13.62,195.28,4.252,0.701,22.96,0,98.07,9.58,0,normal
2026-01-15 07:00:00,CMP-03,345.91,223.17,21.7,13.89,207.81,4.242,0.67,22.84,0,100.02,7.71,0,normal
2026-01-15 08:00:00,CMP-03,340.29,222.51,21.33,14.84,201.87,4.269,0.701,23.82,1,99.09,8.5,0,warning
2026-01-15 09:00:00,CMP-03,343.94,225.24,21.9,13.06,203.15,4.054,0.553,23.74,1,99.24,8.44,0,normal
2026-01-15 10:00:00,CMP-03,347.06,226.01,21.04,13.84,200.79,4.08,0.532,22.39,0,97.56,10.2,0,normal
2026-01-15 11:00:00,CMP-03,344.15,226.34,21.41,13.2,205.32,4.141,0.632,22.55,0,98.36,9.33,0,normal
2026-01-15 12:00:00,CMP-03,350.66,227.09,20.59,13.45,194.08,4.19,0.6,21.64,0,97.21,10.63,0,normal
2026-01-15 13:00:00,CMP-03,349.66,226.52,20.33,13.73,187.09,4.231,0.655,23.82,0,96.78,11.04,0,warning
2026-01-15 14:00:00,CMP-03,351.52,226.39,22.22,14.6,195.35,4.226,0.682,23.25,0,98.68,9.18,0,warning
2026-01-15 15:00:00,CMP-03,349.97,227.11,21.0,14.84,199.53,4.289,0.714,23.3,0,95.23,12.59,0,maintenance_needed
2026-01-15 16:00:00,CMP-03,353.46,226.84,21.55,14.08,197.53,4.292,0.62,22.27,0,97.5,10.41,0,normal
2026-01-15 17:00:00,CMP-03,354.92,229.73,21.04,13.61,197.87,4.13,0.701,22.7,0,97.33,10.61,0,warning
2026-01-15 18:00:00,CMP-03,354.42,230.0,20.46,15.33,202.11,4.219,0.68,23.13,1,96.27,11.65,0,warning
2026-01-15 19:00:00,CMP-03,355.42,230.22,20.96,13.59,198.25,4.132,0.699,23.0,0,98.16,9.79,0,normal
2026-01-15 20:00:00,CMP-03,356.49,227.85,22.12,13.52,199.8,4.185,0.659,23.57,1,96.69,11.29,0,warning
2026-01-15 21:00:00,CMP-03,355.45,230.55,21.4,12.78,192.96,4.226,0.751,23.88,1,96.6,11.35,0,warning
2026-01-15 22:00:00,CMP-03,357.73,234.05,19.64,14.72,192.09,3.927,0.683,25.09,0,98.84,9.17,0,normal
2026-01-15 23:00:00,CMP-03,358.73,232.55,20.86,14.47,202.83,4.393,0.779,23.5,1,98.72,9.31,0,normal
2026-01-16 00:00:00,CMP-03,360.69,234.43,22.5,15.37,196.57,4.245,0.656,24.32,0,97.64,10.44,0,maintenance_needed
2026-01-16 01:00:00,CMP-03,362.8,232.98,20.95,13.12,193.45,4.152,0.739,22.98,1,97.06,11.06,0,warning
2026-01-16 02:00:00,CMP-03,360.09,237.03,19.62,14.79,193.74,4.354,0.691,22.36,1,96.63,11.43,0,warning
2026-01-16 03:00:00,CMP-03,362.77,235.78,22.64,13.99,193.34,4.172,0.685,23.32,0,98.84,9.29,0,warning
2026-01-16 04:00:00,CMP-03,366.67,236.95,21.76,14.49,192.69,4.211,0.743,22.49,1,97.26,10.95,0,warning
2026-01-16 05:00:00,CMP-03,363.66,240.04,21.09,12.98,190.72,4.161,0.689,23.58,3,95.56,12.59,0,maintenance_needed
2026-01-16 06:00:00,CMP-03,364.52,239.72,20.87,14.86,189.76,4.332,0.573,23.04,2,94.72,13.45,0,maintenance_needed
2026-01-16 07:00:00,CMP-03,367.36,238.18,22.1,14.49,194.68,4.192,0.56,22.25,0,97.13,11.11,0,warning
2026-01-16 08:00:00,CMP-03,369.52,238.49,20.85,14.03,192.86,4.212,0.783,24.86,0,96.18,12.1,0,warning
2026-01-16 09:00:00,CMP-03,369.02,239.46,22.19,14.43,199.71,4.296,0.78,23.26,1,95.24,13.03,0,maintenance_needed
2026-01-16 10:00:00,CMP-03,372.39,241.11,21.78,13.63,196.1,4.247,0.821,22.53,0,96.82,11.53,0,warning
2026-01-16 11:00:00,CMP-03,372.54,241.02,21.55,13.75,195.97,4.196,0.726,24.31,3,96.04,12.32,0,maintenance_needed
2026-01-16 12:00:00,CMP-03,373.52,241.33,21.49,13.83,191.83,4.289,0.665,23.18,0,96.53,11.84,0,warning
2026-01-16 13:00:00,CMP-03,374.0,244.21,21.25,13.01,194.27,4.403,0.71,24.46,0,96.6,11.78,0,warning
2026-01-16 14:00:00,CMP-03,378.19,242.96,22.32,14.7,195.75,4.225,0.743,23.23,0,95.35,13.14,0,maintenance_needed
2026-01-16 15:00:00,CMP-03,374.63,246.51,20.71,14.84,197.55,4.209,0.682,23.32,1,97.04,11.36,0,warning
2026-01-16 16:00:00,CMP-03,372.39,244.51,20.05,13.67,194.55,4.214,0.809,23.92,0,95.68,12.67,0,maintenance_needed
2026-01-16 17:00:00,CMP-03,379.89,247.19,22.02,14.41,198.45,4.305,0.859,24.18,0,95.66,12.86,0,maintenance_needed
2026-01-16 18:00:00,CMP-03,377.18,246.13,21.97,14.01,194.45,4.152,0.763,24.27,0,95.38,13.08,0,maintenance_needed
2026-01-16 19:00:00,CMP-03,379.19,247.51,21.89,14.39,197.37,4.178,0.744,23.69,2,97.34,11.17,0,maintenance_needed
2026-01-16 20:00:00,CMP-03,382.36,246.13,21.91,13.86,191.91,4.077,0.689,24.16,0,95.18,13.41,0,warning
2026-01-16 21:00:00,CMP-03,378.12,246.63,21.23,13.65,187.07,4.105,0.819,24.26,0,96.83,11.65,0,maintenance_needed
2026-01-16 22:00:00,CMP-03,379.75,248.85,22.15,14.83,195.22,4.159,0.75,23.9,0,97.85,10.67,0,maintenance_needed
2026-01-16 23:00:00,CMP-03,380.12,250.14,21.5,14.17,197.01,4.196,0.733,23.67,2,95.2,13.33,0,maintenance_needed
2026-01-17 00:00:00,CMP-03,382.57,249.65,21.2,15.46,196.15,4.342,0.778,22.78,1,92.6,15.99,0,maintenance_needed
2026-01-17 01:00:00,CMP-03,385.79,248.71,21.42,14.32,195.19,4.243,0.733,24.25,0,96.72,11.95,0,warning
2026-01-17 02:00:00,CMP-03,386.94,249.27,23.31,13.75,191.99,4.127,0.773,23.88,0,94.87,13.82,0,maintenance_needed
2026-01-17 03:00:00,CMP-03,387.5,249.84,20.32,15.05,190.1,4.142,0.695,23.56,0,94.12,14.59,0,maintenance_needed
2026-01-17 04:00:00,CMP-03,385.46,250.08,22.06,14.66,195.75,4.31,0.816,24.72,0,94.98,13.68,0,maintenance_needed
2026-01-17 05:00:00,CMP-03,384.84,252.98,20.3,14.71,195.31,4.29,0.755,22.82,2,95.17,13.47,0,maintenance_needed
2026-01-17 06:00:00,CMP-03,390.1,254.85,21.68,15.07,190.8,4.202,0.832,25.03,1,96.42,12.35,0,maintenance_needed
2026-01-17 07:00:00,CMP-03,390.15,254.13,21.42,13.96,197.48,4.165,0.764,23.87,0,95.7,13.07,0,maintenance_needed
2026-01-17 08:00:00,CMP-03,392.83,252.09,20.16,14.32,189.23,4.29,0.774,24.14,0,96.13,12.7,0,maintenance_needed
2026-01-17 09:00:00,CMP-03,394.26,255.22,22.18,14.31,190.27,4.121,0.724,23.66,1,95.27,13.6,0,maintenance_needed
2026-01-17 10:00:00,CMP-03,394.25,255.9,21.56,13.64,199.15,4.231,0.823,22.77,2,95.1,13.77,0,maintenance_needed
2026-01-17 11:00:00,CMP-03,396.37,259.27,20.24,14.29,195.86,4.382,0.747,23.86,1,94.63,14.28,0,maintenance_needed
2026-01-17 12:00:00,CMP-03,396.41,255.65,22.59,15.25,190.95,4.216,0.766,24.19,1,95.28,13.63,0,maintenance_needed
2026-01-17 13:00:00,CMP-03,397.95,257.58,23.1,14.61,193.37,4.138,0.795,24.45,0,95.68,13.27,0,maintenance_needed
2026-01-17 14:00:00,CMP-03,396.73,260.75,23.12,13.64,192.97,4.233,0.797,23.82,1,95.91,13.02,0,maintenance_needed
2026-01-17 15:00:00,CMP-03,398.68,259.89,22.26,13.55,181.16,4.162,0.711,22.45,0,93.47,15.49,0,maintenance_needed
2026-01-17 16:00:00,CMP-03,400.35,260.68,22.05,15.5,188.34,4.088,0.789,22.93,0,94.44,14.57,0,maintenance_needed
2026-01-17 17:00:00,CMP-03,402.48,260.79,23.12,14.48,191.53,4.256,0.846,25.47,0,95.03,14.02,0,maintenance_needed
2026-01-17 18:00:00,CMP-03,401.29,261.7,23.38,14.13,190.44,4.289,0.785,23.25,0,93.94,15.09,0,maintenance_needed
2026-01-17 19:00:00,CMP-03,403.94,262.88,23.0,14.39,192.57,4.175,0.799,25.05,1,93.15,15.94,0,maintenance_needed
2026-01-17 20:00:00,CMP-03,403.52,261.63,21.33,13.67,196.15,4.17,0.817,23.39,0,93.82,15.26,0,maintenance_needed
2026-01-17 21:00:00,CMP-03,404.79,264.3,22.27,15.42,190.21,4.123,0.806,23.93,0,93.9,15.21,0,maintenance_needed
2026-01-17 22:00:00,CMP-03,407.49,262.25,22.53,14.37,186.98,4.188,0.768,24.53,1,94.49,14.69,0,maintenance_needed
2026-01-17 23:00:00,CMP-03,403.41,264.94,20.63,15.37,192.94,4.155,0.807,23.47,1,95.84,13.24,0,maintenance_needed
2026-01-18 00:00:00,CMP-03,405.67,265.41,22.51,14.61,190.09,4.119,0.865,25.18,0,92.62,16.52,0,maintenance_needed
2026-01-18 01:00:00,CMP-03,406.33,265.11,23.97,15.45,190.71,4.351,0.764,24.13,1,93.46,15.68,0,maintenance_needed
2026-01-18 02:00:00,CMP-03,405.8,266.47,22.65,14.74,190.22,4.237,0.797,24.39,0,93.72,15.42,0,maintenance_needed
2026-01-18 03:00:00,CMP-03,409.78,266.4,23.41,15.16,199.93,4.246,0.757,23.93,0,95.55,13.68,0,maintenance_needed
2026-01-18 04:00:00,CMP-03,413.35,266.51,22.46,15.13,181.62,4.271,0.882,24.62,1,92.44,16.87,0,maintenance_needed
2026-01-18 05:00:00,CMP-03,412.49,268.03,22.24,15.06,189.12,4.262,0.828,25.25,1,93.2,16.1,0,maintenance_needed
2026-01-18 06:00:00,CMP-03,414.36,267.78,22.64,14.92,190.47,4.167,0.795,24.08,0,92.12,17.21,0,maintenance_needed
2026-01-18 07:00:00,CMP-03,416.96,270.14,21.75,14.61,187.08,4.222,0.85,25.41,2,93.8,15.6,0,maintenance_needed
2026-01-18 08:00:00,CMP-03,418.39,269.02,21.66,15.92,193.65,4.178,0.788,23.79,1,93.54,15.89,0,maintenance_needed
2026-01-18 09:00:00,CMP-03,416.88,271.9,23.41,14.2,193.47,4.235,0.793,24.73,0,93.06,16.33,0,maintenance_needed
2026-01-18 10:00:00,CMP-03,420.44,270.28,23.58,14.8,189.65,4.227,0.781,24.58,1,93.0,16.48,0,maintenance_needed
2026-01-18 11:00:00,CMP-03,419.17,271.67,21.66,14.79,188.89,4.169,0.797,23.48,0,94.54,14.91,0,maintenance_needed
2026-01-18 12:00:00,CMP-03,-1.51,-0.75,18.77,12.24,209.55,4.094,0.418,22.15,1,103.86,1.14,1,normal
2026-01-18 13:00:00,CMP-03,-0.07,2.24,17.93,11.74,209.58,4.212,0.313,22.01,0,104.04,0.96,0,normal
2026-01-18 14:00:00,CMP-03,-0.66,1.7,18.27,12.19,209.69,4.184,0.373,21.4,0,106.35,1.35,0,normal
2026-01-18 15:00:00,CMP-03,1.4,1.7,18.37,11.9,209.25,4.049,0.308,22.25,0,105.02,0.02,0,normal
2026-01-18 16:00:00,CMP-03,3.36,3.2,18.8,11.05,211.01,4.241,0.388,22.1,0,105.82,0.82,0,normal
2026-01-18 17:00:00,CMP-03,6.45,0.72,18.07,12.01,213.01,4.277,0.299,21.95,0,105.68,0.68,0,normal
2026-01-18 18:00:00,CMP-03,9.1,3.85,19.13,11.34,205.08,4.402,0.352,21.95,0,104.57,0.43,0,normal
2026-01-18 19:00:00,CMP-03,4.51,6.95,18.25,10.96,205.8,4.169,0.353,21.94,0,104.28,0.72,0,normal
2026-01-18 20:00:00,CMP-03,8.71,5.36,18.5,12.08,203.01,4.157,0.466,21.74,0,105.36,0.36,0,normal
2026-01-18 21:00:00,CMP-03,7.13,5.93,17.33,12.29,213.47,4.111,0.382,22.1,0,106.56,1.56,0,normal
2026-01-18 22:00:00,CMP-03,10.85,7.16,19.73,12.32,211.0,4.217,0.32,21.55,0,106.27,1.27,0,normal
2026-01-18 23:00:00,CMP-03,10.76,8.22,18.38,12.34,212.02,4.216,0.384,23.86,0,103.86,1.14,0,normal
2026-01-19 00:00:00,CMP-03,8.7,5.4,18.57,10.84,204.28,4.135,0.457,21.01,0,105.98,0.98,0,normal
2026-01-19 01:00:00,CMP-03,14.67,6.43,16.71,11.18,217.14,4.186,0.269,21.59,0,105.18,0.18,0,normal
2026-01-19 02:00:00,CMP-03,12.91,9.35,17.34,13.18,207.56,4.042,0.308,21.65,0,103.97,1.03,0,normal
2026-01-19 03:00:00,CMP-03,14.04,8.89,18.99,11.37,210.67,4.274,0.338,23.43,0,104.87,0.13,0,normal
2026-01-19 04:00:00,CMP-03,14.07,11.97,18.23,12.37,213.42,4.138,0.329,21.08,1,106.19,1.19,0,normal
2026-01-19 05:00:00,CMP-03,15.82,10.67,16.47,11.59,206.05,4.197,0.333,22.3,0,105.28,0.28,0,normal
2026-01-19 06:00:00,CMP-03,18.77,9.38,18.83,12.05,207.81,4.086,0.285,22.17,1,104.54,0.46,0,normal
2026-01-19 07:00:00,CMP-03,18.66,10.83,17.56,11.62,210.72,4.153,0.42,22.23,0,105.98,0.98,0,normal
2026-01-19 08:00:00,CMP-03,20.59,9.7,19.13,12.34,221.43,4.178,0.279,22.87,0,106.07,1.07,0,normal
2026-01-19 09:00:00,CMP-03,21.65,13.37,17.93,12.08,211.2,4.199,0.34,22.85,0,104.47,0.53,0,normal
2026-01-19 10:00:00,CMP-03,24.38,14.07,18.16,11.73,216.43,4.238,0.402,21.68,0,104.74,0.26,0,normal
2026-01-19 11:00:00,CMP-03,22.38,14.44,18.94,11.37,214.82,4.315,0.348,22.14,0,105.84,0.84,0,normal
2026-01-19 12:00:00,CMP-03,21.34,16.89,17.28,12.16,211.47,4.259,0.301,20.7,1,105.03,0.03,0,normal
2026-01-19 13:00:00,CMP-03,26.92,17.69,17.21,11.27,206.04,4.277,0.283,22.07,0,103.17,1.83,0,normal
2026-01-19 14:00:00,CMP-03,25.4,16.7,17.84,12.26,214.24,4.316,0.339,21.44,0,106.27,1.27,0,normal
2026-01-19 15:00:00,CMP-03,29.01,14.99,18.66,13.58,204.01,4.246,0.312,21.87,0,103.99,1.01,0,normal
2026-01-19 16:00:00,CMP-03,28.69,18.94,16.94,12.81,216.4,4.197,0.36,20.82,0,107.26,2.26,0,normal
2026-01-19 17:00:00,CMP-03,28.76,19.52,16.67,12.43,210.8,4.281,0.28,22.28,0,103.52,1.48,0,normal
2026-01-19 18:00:00,CMP-03,30.63,19.87,18.66,11.95,199.4,4.286,0.391,20.81,0,103.95,1.05,0,normal
2026-01-19 19:00:00,CMP-03,34.51,21.33,17.52,10.84,208.64,4.252,0.356,22.1,0,104.12,0.88,0,normal
2026-01-19 20:00:00,CMP-03,35.74,19.4,17.69,11.21,212.62,4.084,0.359,21.14,0,104.14,0.86,0,normal
2026-01-19 21:00:00,CMP-03,33.12,23.86,16.51,12.77,209.05,4.133,0.422,21.41,0,104.39,0.61,0,normal
2026-01-19 22:00:00,CMP-03,34.29,20.95,17.46,11.53,212.86,4.178,0.328,22.81,0,107.18,2.18,0,normal
2026-01-19 23:00:00,CMP-03,36.94,23.65,17.99,11.58,206.6,4.262,0.314,22.41,0,104.89,0.11,0,normal
2026-01-20 00:00:00,CMP-03,34.48,21.38,18.74,11.9,204.78,4.198,0.323,22.8,0,103.71,1.29,0,normal
2026-01-20 01:00:00,CMP-03,37.6,22.93,17.38,11.36,209.71,4.291,0.34,23.09,0,102.97,2.03,0,normal
2026-01-20 02:00:00,CMP-03,37.95,26.52,19.33,11.26,210.13,4.305,0.345,21.46,0,103.12,1.88,0,normal
2026-01-20 03:00:00,CMP-03,39.57,25.04,17.45,11.97,208.61,4.296,0.308,23.05,0,104.3,0.7,0,normal
2026-01-20 04:00:00,CMP-03,38.5,27.01,17.45,11.47,214.91,4.296,0.249,20.97,0,104.7,0.3,0,normal
2026-01-20 05:00:00,CMP-03,38.14,26.93,19.23,11.56,206.6,4.117,0.322,22.52,0,104.48,0.52,0,normal
2026-01-20 06:00:00,CMP-03,38.27,27.17,18.17,11.53,211.25,4.239,0.368,21.65,0,102.6,2.4,0,normal
2026-01-20 07:00:00,CMP-03,40.99,29.59,17.56,12.31,210.27,4.151,0.357,21.35,0,104.92,0.08,0,normal
2026-01-20 08:00:00,CMP-03,43.17,28.32,17.88,11.86,203.77,4.068,0.41,22.43,0,105.63,0.63,0,normal
2026-01-20 09:00:00,CMP-03,44.47,27.11,19.08,11.89,204.72,4.177,0.448,22.66,0,106.36,1.36,0,normal
2026-01-20 10:00:00,CMP-03,49.49,28.94,19.17,12.36,210.05,4.306,0.388,22.64,0,102.92,2.08,0,normal
2026-01-20 11:00:00,CMP-03,48.99,31.21,17.35,11.91,217.92,4.237,0.419,22.15,0,104.75,0.25,0,normal
2026-01-20 12:00:00,CMP-03,46.27,31.67,17.97,11.83,212.32,4.361,0.388,22.09,0,104.25,0.75,0,normal
2026-01-20 13:00:00,CMP-03,49.63,29.97,18.07,12.28,203.1,4.214,0.435,22.37,0,104.61,0.39,0,normal
2026-01-20 14:00:00,CMP-03,49.27,31.63,17.21,12.4,197.56,4.396,0.443,22.21,0,102.66,2.34,0,normal
2026-01-20 15:00:00,CMP-03,50.49,32.45,17.96,11.91,212.93,4.214,0.398,22.38,0,107.09,2.09,0,normal
2026-01-20 16:00:00,CMP-03,52.33,33.36,18.0,12.05,209.62,4.202,0.385,22.14,0,105.02,0.02,0,normal
2026-01-20 17:00:00,CMP-03,54.11,32.8,18.91,11.53,214.57,4.098,0.34,22.59,1,105.23,0.23,0,normal
2026-01-20 18:00:00,CMP-03,53.39,34.35,18.97,11.48,206.48,4.289,0.348,20.86,0,106.47,1.47,0,normal
2026-01-20 19:00:00,CMP-03,56.91,34.88,17.74,12.46,211.4,4.16,0.333,21.91,0,105.09,0.09,0,normal
2026-01-20 20:00:00,CMP-03,53.94,37.33,17.83,12.27,213.38,4.148,0.381,21.03,0,105.71,0.71,0,normal
2026-01-20 21:00:00,CMP-03,57.01,38.02,18.53,12.27,208.21,4.302,0.314,22.19,0,104.03,0.97,0,normal
2026-01-20 22:00:00,CMP-03,62.68,37.53,17.53,12.17,208.3,4.293,0.34,23.15,1,103.36,1.64,0,normal
2026-01-20 23:00:00,CMP-03,59.4,37.88,18.47,12.03,210.1,4.291,0.232,21.67,0,104.34,0.66,0,normal
2026-01-21 00:00:00,CMP-03,62.58,39.17,17.93,12.42,212.17,4.171,0.436,22.09,0,107.58,2.58,0,normal
2026-01-21 01:00:00,CMP-03,61.16,38.67,17.22,12.56,209.94,4.196,0.339,22.53,0,105.69,0.69,0,normal
2026-01-21 02:00:00,CMP-03,63.05,38.92,17.23,12.55,213.9,4.195,0.373,20.55,0,105.61,0.61,0,normal
2026-01-21 03:00:00,CMP-03,62.9,39.82,19.16,11.94,208.15,4.263,0.423,21.63,0,103.78,1.22,0,normal
2026-01-21 04:00:00,CMP-03,63.69,40.84,17.87,12.83,204.69,4.324,0.365,22.26,0,105.58,0.58,0,normal
2026-01-21 05:00:00,CMP-03,63.6,40.85,19.31,12.14,217.91,4.229,0.422,19.97,0,104.14,0.86,0,normal
2026-01-21 06:00:00,CMP-03,66.77,43.09,17.59,12.38,207.58,4.358,0.288,21.32,0,103.08,1.92,0,normal
2026-01-21 07:00:00,CMP-03,65.47,44.43,18.23,12.17,207.73,4.272,0.47,22.77,0,104.2,0.8,0,normal
2026-01-21 08:00:00,CMP-03,69.2,42.3,19.91,12.15,209.74,4.181,0.404,22.7,0,107.13,2.13,0,normal
2026-01-21 09:00:00,CMP-03,70.95,44.88,17.15,11.56,210.27,4.266,0.36,22.26,0,107.11,2.11,0,normal
2026-01-21 10:00:00,CMP-03,70.66,45.24,16.48,12.42,208.45,4.336,0.421,22.62,0,104.38,0.62,0,normal
2026-01-21 11:00:00,CMP-03,70.48,46.56,19.03,13.71,209.93,4.36,0.292,22.15,0,104.25,0.75,0,normal
2026-01-21 12:00:00,CMP-03,72.82,46.78,17.34,11.78,209.84,4.295,0.336,22.39,0,103.18,1.82,0,normal
2026-01-21 13:00:00,CMP-03,72.44,45.71,17.98,12.04,210.7,4.202,0.422,21.78,0,105.14,0.14,0,normal
2026-01-21 14:00:00,CMP-03,75.68,46.59,17.53,11.73,200.57,4.183,0.257,22.08,0,104.42,0.58,0,normal
2026-01-21 15:00:00,CMP-03,71.7,48.79,18.21,11.71,217.52,4.246,0.378,21.56,0,106.47,1.47,0,normal
2026-01-21 16:00:00,CMP-03,75.4,50.63,17.24,12.93,209.41,4.334,0.377,22.88,0,105.95,0.95,0,normal
2026-01-21 17:00:00,CMP-03,73.42,47.39,17.86,11.6,212.32,4.235,0.448,23.07,0,104.97,0.03,0,normal
2026-01-21 18:00:00,CMP-03,75.31,51.11,18.36,11.72,204.49,4.236,0.271,22.97,0,105.17,0.17,0,normal
2026-01-21 19:00:00,CMP-03,81.45,52.78,17.19,11.05,208.12,4.204,0.43,21.71,1,104.08,0.92,0,normal
2026-01-21 20:00:00,CMP-03,81.61,51.82,17.44,11.55,207.31,4.174,0.322,21.33,0,105.38,0.38,0,normal
2026-01-21 21:00:00,CMP-03,79.7,53.31,17.72,10.97,215.88,4.187,0.328,22.89,0,104.91,0.09,0,normal
2026-01-21 22:00:00,CMP-03,79.3,52.46,16.86,12.38,207.66,4.211,0.289,22.38,0,105.32,0.32,0,normal
2026-01-21 23:00:00,CMP-03,77.66,53.81,17.66,13.68,213.03,4.337,0.296,22.23,0,105.66,0.66,0,normal
2026-01-22 00:00:00,CMP-03,83.02,52.65,18.1,11.78,207.4,4.181,0.37,21.56,0,104.87,0.13,0,normal
2026-01-22 01:00:00,CMP-03,89.36,52.44,17.68,11.0,208.19,4.204,0.294,22.3,0,105.73,0.73,0,normal
2026-01-22 02:00:00,CMP-03,86.78,57.03,17.78,12.54,209.02,4.131,0.387,21.24,0,103.19,1.81,0,normal
2026-01-22 03:00:00,CMP-03,85.99,55.37,17.98,11.56,215.14,4.257,0.317,22.44,1,104.24,0.76,0,normal
2026-01-22 04:00:00,CMP-03,88.84,56.65,17.48,12.78,202.44,4.309,0.289,22.97,0,104.1,0.9,0,normal
2026-01-22 05:00:00,CMP-03,86.19,56.19,18.55,11.83,204.74,4.33,0.324,23.14,0,102.99,2.01,0,normal
2026-01-22 06:00:00,CMP-03,89.46,56.81,19.15,11.62,202.21,4.216,0.367,22.5,0,103.93,1.07,0,normal
2026-01-22 07:00:00,CMP-03,91.18,58.94,17.63,11.89,205.65,4.246,0.336,21.03,0,104.24,0.76,0,normal
2026-01-22 08:00:00,CMP-03,91.85,58.92,18.39,12.45,206.75,4.188,0.352,22.14,0,106.18,1.18,0,normal
2026-01-22 09:00:00,CMP-03,94.42,60.9,17.81,11.86,203.54,4.242,0.385,23.5,0,104.64,0.36,0,normal
2026-01-22 10:00:00,CMP-03,94.62,61.64,18.29,11.7,207.06,4.225,0.404,21.39,0,105.9,0.9,0,normal
2026-01-22 11:00:00,CMP-03,96.2,62.14,19.25,11.88,201.94,4.205,0.334,21.96,1,104.69,0.31,0,normal
2026-01-22 12:00:00,CMP-03,94.76,62.69,18.41,11.24,205.93,4.211,0.298,22.99,0,104.09,0.91,0,normal
2026-01-22 13:00:00,CMP-03,98.62,64.94,16.58,12.24,214.8,4.236,0.354,22.43,0,105.53,0.53,0,normal
2026-01-22 14:00:00,CMP-03,100.93,62.42,18.36,10.93,211.61,4.176,0.374,23.74,0,105.93,0.93,0,normal
2026-01-22 15:00:00,CMP-03,97.25,64.28,18.99,11.73,210.75,4.181,0.277,21.49,1,106.37,1.37,0,normal
2026-01-22 16:00:00,CMP-03,98.4,66.36,17.82,12.46,205.99,4.337,0.305,21.31,0,104.53,0.47,0,normal
2026-01-22 17:00:00,CMP-03,103.4,67.17,18.8,12.18,203.86,4.417,0.314,22.86,0,102.7,2.3,0,normal
2026-01-22 18:00:00,CMP-03,101.66,64.59,17.45,12.35,205.44,4.104,0.34,21.16,0,102.75,2.25,0,normal
2026-01-22 19:00:00,CMP-03,105.53,66.58,16.81,11.96,209.83,4.099,0.312,21.86,0,104.63,0.37,0,normal
2026-01-22 20:00:00,CMP-03,103.2,69.23,18.11,12.7,213.47,4.123,0.385,21.95,0,102.71,2.29,0,normal
2026-01-22 21:00:00,CMP-03,107.62,68.86,16.59,12.55,213.61,4.192,0.27,22.73,0,107.26,2.26,0,normal
2026-01-22 22:00:00,CMP-03,106.24,69.13,17.81,12.27,212.52,4.272,0.271,22.43,0,105.86,0.86,0,normal
2026-01-22 23:00:00,CMP-03,107.46,69.29,19.03,12.56,207.05,4.247,0.333,22.32,0,104.06,0.94,0,normal
2026-01-23 00:00:00,CMP-03,110.82,69.74,16.47,12.45,210.1,4.214,0.341,21.72,0,103.79,1.21,0,normal
2026-01-23 01:00:00,CMP-03,108.35,71.2,16.98,11.74,208.71,4.242,0.277,22.85,1,106.03,1.03,0,normal
2026-01-23 02:00:00,CMP-03,108.31,71.2,17.17,11.19,209.2,4.145,0.32,24.82,0,103.71,1.29,0,normal
2026-01-23 03:00:00,CMP-03,110.19,72.1,17.95,12.25,218.15,4.18,0.33,22.48,0,104.53,0.47,0,normal
2026-01-23 04:00:00,CMP-03,112.81,72.89,17.71,12.33,202.95,4.198,0.33,22.07,0,103.59,1.41,0,normal
2026-01-23 05:00:00,CMP-03,110.18,72.64,19.12,12.65,209.06,4.073,0.358,21.09,1,105.05,0.05,0,normal
2026-01-23 06:00:00,CMP-03,115.15,74.74,18.76,11.44,214.85,4.107,0.317,21.55,1,106.07,1.07,0,normal
2026-01-23 07:00:00,CMP-03,114.03,78.25,18.4,11.46,204.14,4.11,0.424,21.85,0,105.84,0.84,0,normal
2026-01-23 08:00:00,CMP-03,118.07,73.27,18.12,12.28,207.43,4.261,0.374,21.63,0,105.94,0.94,0,normal
2026-01-23 09:00:00,CMP-03,112.69,76.44,18.31,11.96,207.88,4.22,0.31,21.99,0,104.83,0.17,0,normal
2026-01-23 10:00:00,CMP-03,116.58,75.79,17.31,10.87,209.11,4.249,0.355,23.24,0,106.05,1.05,0,normal
2026-01-23 11:00:00,CMP-03,115.96,78.04,18.69,12.23,203.62,4.053,0.356,22.87,1,103.75,1.25,0,normal
2026-01-23 12:00:00,CMP-03,118.51,78.06,17.11,10.89,212.38,4.081,0.411,21.89,0,103.19,1.81,0,normal
2026-01-23 13:00:00,CMP-03,121.45,79.56,18.67,11.43,212.67,4.253,0.32,21.15,1,104.47,0.53,0,normal
